merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
Merch_15425,Coleman And Sons,Unknown,55719,10,34.13,0.0069,Low
Merch_15426,Boyd-Morrison,Retail,Abc12,4,Unknown,Unknown,Low
Merch_15427,Rodriguez And Sons,Unknown,59729,1,140.05,0.0319,Low
Merch_15428,Trade-Co,Unknown,78775,0,96.27,0.038,Low
Merch_15429,"Craig, Pugh And Duran",Digital,98310,4,290.46,0.0012,Unknown
Merch_15430,"Owens, Douglas And Peters",Wholesale,24585,3,56.85,0.0261,Low
Merch_15431,Peck-Cantrell,Services,33340Extra,1,62.28,0.012,Low
Merch_15432,"Melton, Kirk And Gonzalez",Retail,60965,1,6.23,0.0053,High
Merch_15433,Davies-Sullivan,Unknown,82897,2,136.8,0.0087,Low
Merch_15434,"Hebert, Gonzalez And Gilmore",Retail,11125,2,$61.86,Unknown,Medium
Merch_15435,"Mendez, Jones And Reeves",Unknown,35400,7,63.04,0.0262,Low
Merch_15436,Supply-Partners,Services,38905,1,567.14,Unknown,Medium
Merch_15437,Comp&Ny Inc,Wholesale,95810,3,$2310.88,0.0219,Medium
Merch_15438,"Fritz, Howell And Olson",Other,93105,1,$12.31,0.0052,Medium
Merch_15439,Morgan Plc,Unknown,65337,1,-4.46,0.0517,Low
Merch_15440,"Brown, Rodriguez And Johnson",Unknown,26068,1,84.46,Unknown,Medium
Merch_15441,Moore Llc,Manufacturing,67479,0,Unknown,0.0087,Low
Merch_15442,Burns-Alexander,Unknown,77255,1,1307.61,0.052,Medium
Merch_15443,Chandler And Sons,Unknown,85529,7,$30.88,0.0025,Low
Merch_15444,Mccarthy Llc,Wholesale,57133,0 Years,12.46,0.0101,Low
Merch_15445,"Martinez, Wright And Jimenez",Unknown,03427,5,Unknown,0.0116,Low
Merch_15446,"Moore, Hunt And Cochran",Manufacturing,29898,5,29.55,0.0049,Unknown
Merch_15447,Burnett-Hernandez,Unknown,9725,Unknown,41.04,0.0047,Low
Merch_15448,Johnson-Ayala,Retail,Abc12,2,228.74,0.0236,Low
Merch_15449,Simmons-Greene,Wholesale,25737,3,-4.17,0.0043,Low
Merch_15450,"Allen, Lynch And Moody",Services,86657,6,-19.16,Unknown,Medium
Merch_15451,Martin-Serrano,Services,71441,3,$47.25,0.0578,Low
Merch_15452,"Larson, Wong And Hogan",Unknown,49151,0,94.41,0.0257,Medium
Merch_15453,"Hall, Smith And Hart",Unknown,85259,3,126.37,0.0256,Medium
Merch_15454,Jones Group,Digital,20698,2,131.55,0.0188,Low
Merch_15455,Obrien Plc,Retail,97890,-10,$32.67,0.0188,Low
Merch_15456,Schmitt Group,Services,55221,Unknown,74.01,0.0132,Low
Merch_15457,Ruiz Llc,Digital,Unknown,0,$32.15,0.0576,Low
Merch_15458,"Bailey, Walker And Williams",Other,4532,-2,24.16,0.006,Low
Merch_15459,"Hines, Morales And Banks",Services,53899,5 Years,$64.22,0.0472,Unknown
Merch_15460,Biz-Corp,Wholesale,Unknown,2,175.41,0.0222,Medium
Merch_15461,Biz-Corp,Retail,67259,6,26.74,0.0296,Low
Merch_15462,Wilson-Chen,Retail,08809Extra,2,28.08,0.0305,Medium
Merch_15463,Russell-Dawson,Services,02593,3,71.72,2.03%,Low
Merch_15464,Sweeney Ltd,Other,01293Extra,3,62.18,0.0118,Low
Merch_15465,Biz-Corp,Services,21207,6,77.52,0.0224,Low
Merch_15466,Hall Plc,Unknown,81929,5,66.46,0.0179,Low
Merch_15467,"Graves, Owens And Lawrence",Unknown,79505,0,66.66,Unknown,Low
Merch_15468,Roberts-Contreras,Unknown,9592,14 Years,35.52,0.0129,Medium
Merch_15469,Walker-Perkins,Retail,Abc12,7,23.93,0.0597,Low
Merch_15470,"Watts, Sullivan And Knight",Digital,98761,3,$58.14,0.0357,High
Merch_15471,Stanley-Evans,Retail,41160,Unknown,76.31,0.0115,Low
Merch_15472,"Allison, Wilson And Bolton",Retail,02487Extra,10,319.62,0.0399,Low
Merch_15473,Barnett-Long,Manufacturing,71962,Unknown,74.77,0.0101,Low
Merch_15474,"Goodwin, Fleming And Hernandez",Wholesale,Abc12,6,15.13,Unknown,Medium
Merch_15475,"Robinson, Santiago And Yang",Digital,07008,1,29.97,0.015,Medium
Merch_15476,"Pennington, Hoffman And Hines",Unknown,08031,4,7.45,0.0158,Low
Merch_15477,Phillips-Walker,Digital,9417,6,101.47,0.0123,Low
Merch_15478,Maldonado-Collins,Unknown,96508Extra,Unknown,20.35,5.44%,Low
Merch_15479,Fox-Long,Digital,07296,2,Unknown,Unknown,High
Merch_15480,Supply-Partners,Unknown,50750,5,41.14,0.0213,Medium
Merch_15481,"Rice, Fleming And Conley",Services,44497,6,Unknown,0.0046,Low
Merch_15482,Comp&Ny Inc,Retail,87812,4,24.5,0.0232,Low
Merch_15483,Benton-Murphy,Retail,Abc12,2,$375.51,0.0232,Medium
Merch_15484,"Santiago, Cohen And Curry",Unknown,48103,Unknown,$59.76,0.0241,Low
Merch_15485,Martinez Llc,Digital,5934,0,$2.03,0.0129,Low
Merch_15486,"Rose, Whitney And Gomez",Services,Unknown,5,$32.76,0.0217,Low
Merch_15487,Hayes Ltd,Digital,70264,Unknown,133.48,0.01,Low
Merch_15488,Miller Ltd,Manufacturing,07691,0,125.98,0.0353,Low
Merch_15489,Robinson Ltd,Unknown,52307,3,63.28,0.0111,Low
Merch_15490,Clay Ltd,Wholesale,27484,8,54.74,0.0268,Low
Merch_15491,"Delacruz, Marshall And Parker",Unknown,37332,6,16.4,0.0094,Medium
Merch_15492,Griffin-Johns,Manufacturing,57626,4,54.67,0.005,Low
Merch_15493,Biz-Corp,Unknown,69589,Unknown,Unknown,0.0303,Low
Merch_15494,Supply-Partners,Manufacturing,11537,21,7.49,0.0084,Low
Merch_15495,"Moore, Davis And Lane",Unknown,91052,1,10.78,0.0101,Low
Merch_15496,"Meza, Jackson And Luna",Wholesale,26629,2,49.16,0.038,High
Merch_15497,"Stone, Bennett And Sawyer",Manufacturing,Unknown,-1,Unknown,0.0401,Low
Merch_15498,"Henderson, Figueroa And Garcia",Wholesale,33940,6,193.49,0.0293,Low
Merch_15499,Anderson-Estrada,Unknown,44787Extra,0,32.36,0.0167,Low
Merch_15500,"Washington, Leonard And Jennings",Unknown,14772,1,46.58,0.0124,Medium
Merch_15501,Brewer Plc,Wholesale,46286,9,28.59,0.0065,High
Merch_15502,Ward-Harris,Services,03581,3,185.95,0.0075,Low
Merch_15503,Smith-Byrd,Unknown,Abc12,12,44.54,0.0399,High
Merch_15504,Reyes Ltd,Wholesale,65767,4,62.93,0.024,Low
Merch_15505,"Sawyer, Bailey And Ramirez",Retail,Abc12,0,87.43,0.0274,Low
Merch_15506,"Mcdaniel, Sanchez And Taylor",Manufacturing,89810,5 Years,15.73,0.0284,Unknown
Merch_15507,Comp&Ny Inc,Unknown,23609,Unknown,144.96,Unknown,Low
Merch_15508,Brooks-Colon,Unknown,50120,1,65.6,0.0056,Low
Merch_15509,Bailey-Wilson,Wholesale,Abc12,0,$57.63,0.013,Low
Merch_15510,Washington-Hunt,Unknown,38507,0,22.62,0.0287,Unknown
Merch_15511,"West, Bridges And Anderson",Retail,Unknown,4 Years,74.24,0.0097,High
Merch_15512,Horton-Hoffman,Unknown,98714,1,$86.5,0.0123,Low
Merch_15513,Jones-Santana,Unknown,38108,2,$97.27,0.7699,Low
Merch_15514,Mahoney-Green,Unknown,68816,Unknown,$119.96,0.0187,Medium
Merch_15515,Woodard-Warren,Retail,07285,4,$61.47,0.0139,Medium
Merch_15516,"Friedman, Ball And Smith",Wholesale,88810,Unknown,3.67,0.0856,Medium
Merch_15517,"Vasquez, Schroeder And Tran",Unknown,84815,1,31.86,0.018,Low
Merch_15518,"Schultz, Curry And Parker",Services,51903,14,15.28,0.0557,Medium
Merch_15519,Trade-Co,Unknown,75547,4,68.25,0.0119,Low
Merch_15520,Levy Inc,Manufacturing,07488,Unknown,20.05,0.042,Low
Merch_15521,"Arellano, Jacobs And Crawford",Manufacturing,8449,0,396.53,0.0356,Low
Merch_15522,Martinez-Guzman,Services,58935,1,Unknown,0.0247,Low
Merch_15523,Spencer-Holmes,Services,Unknown,5,82.58,0.0033,Medium
Merch_15524,Trade-Co,Manufacturing,Unknown,Unknown,Unknown,Unknown,Low
Merch_15525,Lee-Cruz,Digital,09135,0,958.07,0.023,Medium
Merch_15526,Johnson-Simmons,Digital,07639,2,-2.49,Unknown,High
Merch_15527,Mcpherson-Romero,Unknown,53355,0,28.76,4.65%,Low
Merch_15528,Lee-Johnson,Services,5154,1,24.36,Unknown,Unknown
Merch_15529,Wang-Macias,Digital,45449,5,-4.87,0.0069,Medium
Merch_15530,Goods-Llc,Retail,67752,2,10.93,0.011,Low
Merch_15531,"Ramirez, Howard And Johnson",Manufacturing,13384,5,52.86,0.0128,Low
Merch_15532,Comp&Ny Inc,Manufacturing,Abc12,3,$75.1,0.009,Low
Merch_15533,Pitts Inc,Unknown,81148,5,76.62,0.0083,Low
Merch_15534,"Patton, English And Hunt",Unknown,84179,5,67.46,0.0319,Low
Merch_15535,Cooper Ltd,Wholesale,80410,5,18.61,0.03,Low
Merch_15536,Martinez Group,Manufacturing,01694,0,10.51,0.0357,Medium
Merch_15537,Nunez And Sons,Other,77185,9,7.35,0.8214,Low
Merch_15538,"Henderson, Wilson And Brown",Manufacturing,84062,6,78.79,0.0103,Medium
Merch_15539,Biz-Corp,Digital,Abc12,0,73.68,0.0068,Low
Merch_15540,Biz-Corp,Unknown,20155,9,$221.74,0.0449,High
Merch_15541,Green-Brown,Unknown,95010,3,89.24,Unknown,Low
Merch_15542,Greene Llc,Digital,6599,Unknown,3.74,0.0238,Medium
Merch_15543,Wheeler-Davis,Other,Unknown,1,54.45,0.0285,Medium
Merch_15544,Smith Plc,Retail,57542,6,72.1,0.0049,Low
Merch_15545,Riley-Brown,Unknown,23270,7,$312.87,0.0399,Medium
Merch_15546,"Mann, Alexander And Henderson",Manufacturing,Abc12,3,27.95,0.0134,Medium
Merch_15547,Maynard-Huerta,Unknown,Abc12,-6,38.37,Unknown,Low
Merch_15548,Ramos And Sons,Unknown,Abc12,8,105.01,0.0363,Low
Merch_15549,Wheeler-Hall,Digital,Unknown,Unknown,114.85,0.0076,Low
Merch_15550,Jenkins Ltd,Unknown,6608,12,$15.59,0.0326,Low
Merch_15551,Jones-Miller,Retail,96043,2,125.22,Unknown,Low
Merch_15552,Richards-Clark,Unknown,4698,7,20.47,0.74%,Low
Merch_15553,Crosby-Gibson,Retail,22535Extra,8,1172.14,0.0134,Low
Merch_15554,Adams Llc,Services,39763,1,1193.82,0.0174,Low
Merch_15555,Robinson And Sons,Other,Abc12,3,$17.21,Unknown,Medium
Merch_15556,Brown-Gray,Unknown,Unknown,1,6.88,0.0335,Low
Merch_15557,Clark Inc,Wholesale,04189,1,55.79,0.0108,High
Merch_15558,Goods-Llc,Services,42307,0,275.24,0.0213,Low
Merch_15559,Odonnell-Hanson,Digital,06874,2,32.63,Unknown,Low
Merch_15560,Rivera-Smith,Wholesale,14142,3,465.52,0.0167,Low
Merch_15561,Goods-Llc,Wholesale,Abc12,1,108.0,0.003,Low
Merch_15562,Vaughn-Nelson,Retail,70654,3,13.19,0.0019,Low
Merch_15563,"Morgan, Key And Allison",Retail,36708,7,317.9,0.0119,Low
Merch_15564,Gonzales Plc,Wholesale,Abc12,0,$11.46,0.0056,Low
Merch_15565,Griffith-Bradley,Unknown,35229,0,$174.54,0.0196,Unknown
Merch_15566,Wiley Llc,Digital,Abc12,2,Unknown,Unknown,Low
Merch_15567,Ramirez-Hernandez,Manufacturing,41367,5,33.58,0.0432,High
Merch_15568,Goods-Llc,Unknown,15186,3,42.83,0.0077,Unknown
Merch_15569,Trade-Co,Services,89704,1,$291.13,0.0401,Low
Merch_15570,Miller And Sons,Unknown,69546,6,115.99,0.0215,Low
Merch_15571,Dougherty-Jordan,Manufacturing,54610,3,149.09,0.0123,Medium
Merch_15572,"Chapman, Lewis And Clark",Services,98612Extra,4,10.84,0.0194,Low
Merch_15573,Mills-Jackson,Services,46342,5,Unknown,0.0267,Low
Merch_15574,Bennett-Pennington,Unknown,28759,-3,26.52,0.0319,Low
Merch_15575,Trade-Co,Services,93625,0,30.12,0.029,Unknown
Merch_15576,Williams Group,Wholesale,8382,1,33.36,0.0119,Low
Merch_15577,"Watts, Johnson And Hughes",Retail,53800,9,Unknown,0.0046,Low
Merch_15578,"Vazquez, Fernandez And Graham",Digital,95017,4,64.25,0.0173,Low
Merch_15579,Snyder-Curtis,Digital,26812,8,148.24,0.0344,Low
Merch_15580,"Nguyen, Brown And Cole",Manufacturing,47017,2,441.23,0.0077,Low
Merch_15581,Gonzalez Inc,Wholesale,79480,0,466.43,0.0055,Low
Merch_15582,Supply-Partners,Manufacturing,07044,0,142.65,0.0029,Low
Merch_15583,"Jennings, Holmes And Harris",Wholesale,53815,2,122.62,0.012,Medium
Merch_15584,Goods-Llc,Services,06175,Unknown,$23.7,0.006,Unknown
Merch_15585,Wyatt Group,Wholesale,27655,1,Unknown,0.0099,Low
Merch_15586,Comp&Ny Inc,Unknown,7135,0,Unknown,0.0075,Medium
Merch_15587,"Rice, Christensen And Jordan",Wholesale,97871,6,54.44,0.0301,Low
Merch_15588,"Houston, Barker And Golden",Services,26626,3,14.43,0.0101,Unknown
Merch_15589,Trade-Co,Services,76831,1,4.66,0.018,Medium
Merch_15590,"Mendoza, Escobar And Cooper",Other,32391,5,179.58,0.0053,Medium
Merch_15591,"Davis, Nelson And Hughes",Services,11600,3,Unknown,2.29%,Medium
Merch_15592,Pena-Dudley,Manufacturing,40354,6,255.54,0.0162,Medium
Merch_15593,Bradford-Wallace,Services,3750,0,$105.46,0.0249,Unknown
Merch_15594,Gray-Austin,Services,Unknown,0,$169.45,0.0039,Low
Merch_15595,Cameron Plc,Unknown,70681,7,$33.79,0.0196,Low
Merch_15596,Gibson Inc,Unknown,9041,0,25.89,0.0307,Low
Merch_15597,"Marshall, Baker And Anderson",Manufacturing,28195,4,$49.64,0.0056,Low
Merch_15598,Morton Group,Unknown,82825,4 Years,26.05,0.0184,Low
Merch_15599,Barry-Mitchell,Manufacturing,27170,13,25.18,0.0228,Unknown
Merch_15600,"Nguyen, Carr And King",Services,73659,0,120.17,0.0075,Low
Merch_15601,Soto-Smith,Unknown,38812,5,169.16,0.0088,Low
Merch_15602,Rodriguez-Payne,Digital,3417,2,20.07,0.0292,Low
Merch_15603,Supply-Partners,Services,19338,0,233.36,Unknown,Low
Merch_15604,Diaz-Hansen,Manufacturing,57679,4,$15.17,1.56%,Medium
Merch_15605,Coleman Inc,Unknown,Unknown,9,63.16,0.0037,Low
Merch_15606,Acosta-Morales,Manufacturing,82672,3,36.72,0.0147,High
Merch_15607,Davis And Sons,Unknown,11473,Unknown,Unknown,0.0045,Low
Merch_15608,Lawrence-Manning,Retail,24339,2,29.36,0.0092,Low
Merch_15609,Dixon Plc,Wholesale,23786,Unknown,84.87,0.0197,Low
Merch_15610,Leon Llc,Unknown,Unknown,3,67.76,0.008,Medium
Merch_15611,Stevens-Peters,Digital,9060,2,Unknown,0.0361,Low
Merch_15612,Dickson-Mccoy,Unknown,Unknown,-2,30.68,0.0254,Medium
Merch_15613,"Reeves, Blankenship And Jenkins",Manufacturing,74692,19,381.17,0.0568,Low
Merch_15614,"Mathews, Thomas And Hurley",Manufacturing,41450,3,-14.51,0.0168,Medium
Merch_15615,"Glass, Ellis And Quinn",Manufacturing,27187,5,$30.48,0.0258,Low
Merch_15616,Scott-Miller,Unknown,94897Extra,1,45.23,Unknown,Unknown
Merch_15617,Trade-Co,Manufacturing,Abc12,3,$91.92,0.7429,Medium
Merch_15618,Pratt-Reyes,Unknown,57871,10,56.82,0.0177,Low
Merch_15619,Miller-Lopez,Unknown,62258,5,7.38,0.0203,Medium
Merch_15620,"Davis, Arias And Jones",Retail,96337,Unknown,79.1,Unknown,Low
Merch_15621,"Hale, Sanchez And Nguyen",Wholesale,8148,3 Years,$59.4,Unknown,Low
Merch_15622,Mitchell-Ferguson,Manufacturing,58630,7,147.73,0.0207,Medium
Merch_15623,"Jordan, Martinez And Vaughn",Unknown,55031,5,252.31,0.009,Low
Merch_15624,"Sutton, Larsen And Mahoney",Retail,8285,0,41.45,0.0498,Medium
Merch_15625,Trade-Co,Digital,Unknown,2,Unknown,0.0281,Low
Merch_15626,"Richardson, Garcia And Willis",Manufacturing,23349,6,27.65,0.0567,Low
Merch_15627,"Hodges, Horton And Perez",Digital,66018,9,$19.76,0.0164,Low
Merch_15628,Bailey-Hill,Wholesale,Unknown,2,$45.99,0.0062,Medium
Merch_15629,Comp&Ny Inc,Unknown,14738,Unknown,Unknown,0.0376,Low
Merch_15630,Jenkins Ltd,Unknown,22600,3,Unknown,0.0131,Medium
Merch_15631,Goods-Llc,Unknown,11539,0,579.67,0.0208,Low
Merch_15632,"Davis, Chan And Garcia",Other,49089,0,$51.02,0.0129,Unknown
Merch_15633,"Diaz, Torres And Smith",Manufacturing,95430,1,7.95,0.0221,Unknown
Merch_15634,"Simon, Grimes And Howard",Wholesale,35585,Unknown,$31.8,2.25%,Medium
Merch_15635,Harris-Escobar,Services,87400,1,27.46,0.0339,Unknown
Merch_15636,"Smith, Alexander And Lawson",Unknown,51296,6,79.66,0.0455,Low
Merch_15637,Supply-Partners,Digital,95215Extra,2,39.4,Unknown,Low
Merch_15638,Walters-Wright,Retail,66132,3,$19.13,0.0103,Medium
Merch_15639,Allen Llc,Unknown,95460,4,13.4,0.0158,Low
Merch_15640,Perez Ltd,Unknown,70170,Unknown,727.89,1.16%,Medium
Merch_15641,Evans Plc,Manufacturing,35464,1,13.89,0.0232,Low
Merch_15642,Alvarez Ltd,Unknown,62330,4,121.73,Unknown,Medium
Merch_15643,Anderson Inc,Wholesale,87273,3,16.8,0.009,Medium
Merch_15644,"Richard, Davis And Ramirez",Manufacturing,Unknown,0,34.55,0.0133,Medium
Merch_15645,Moore Plc,Unknown,96603,15,11.29,0.0181,Unknown
Merch_15646,"Carson, Rich And Kelly",Manufacturing,Abc12,Unknown,668.38,0.0312,Medium
Merch_15647,Chen Plc,Wholesale,56461,5,$97.0,0.0194,Unknown
Merch_15648,Acevedo-Barron,Retail,78424,0,37.01,0.0117,Low
Merch_15649,Patterson-Gray,Unknown,95127,0,131.85,Unknown,Low
Merch_15650,Rowe And Sons,Unknown,Abc12,5,76.21,Unknown,Medium
Merch_15651,Patterson-Sexton,Wholesale,22288,7,$145.0,0.017,Medium
Merch_15652,Warner Llc,Manufacturing,21394,3,30.5,0.0139,Medium
Merch_15653,Molina-Bishop,Digital,33729,16,$183.66,0.0207,Low
Merch_15654,Comp&Ny Inc,Retail,33436Extra,4,93.95,0.0116,Unknown
Merch_15655,Goods-Llc,Manufacturing,66568,0,Unknown,0.0228,Low
Merch_15656,Garcia-Maldonado,Retail,36741,6,123.18,0.0244,Low
Merch_15657,"Jackson, Hernandez And Humphrey",Services,52958,9,229.89,2.81%,Low
Merch_15658,Trade-Co,Unknown,5377,4,12.29,0.0306,Low
Merch_15659,Johnson-Holland,Wholesale,12427Extra,22,-4.73,0.0367,Low
Merch_15660,Powell Llc,Unknown,1243,8,Unknown,0.0027,Low
Merch_15661,Norman Llc,Unknown,Unknown,7,20.61,2.55%,Low
Merch_15662,Coleman-Walsh,Manufacturing,01654,8,138.8,0.0207,Low
Merch_15663,Walker And Sons,Wholesale,35591,2,119.73,0.0047,Low
Merch_15664,Edwards-Bruce,Services,Unknown,-1,87.57,0.0154,Unknown
Merch_15665,Ramos-Brown,Digital,59198,6,24.91,0.0337,Unknown
Merch_15666,Goods-Llc,Unknown,29086,-1,908.46,0.0329,Low
Merch_15667,Carson Ltd,Manufacturing,07734,1,$49.08,0.0197,Low
Merch_15668,Ward-Huber,Services,02954,1,20.84,Unknown,Low
Merch_15669,Williams And Sons,Services,2096,3,9.61,0.009,Low
Merch_15670,York Group,Retail,07921,11,187.52,0.0136,Low
Merch_15671,"Lewis, Kidd And Morrow",Unknown,09873,3,-3.7,0.0264,Low
Merch_15672,Garner Ltd,Manufacturing,13009,5,10.97,Unknown,Low
Merch_15673,Smith And Sons,Unknown,7759,1,200.51,0.0116,Low
Merch_15674,Supply-Partners,Services,19767,8,$2.05,0.1016,Low
Merch_15675,Harrison-Hall,Unknown,53671,5,175.58,0.0016,Low
Merch_15676,Trade-Co,Retail,Unknown,4,42.4,0.0478,Medium
Merch_15677,Trade-Co,Manufacturing,34942,4,$86.88,0.0399,Low
Merch_15678,Supply-Partners,Unknown,01855Extra,Unknown,62.2,0.0406,Medium
Merch_15679,"Sellers, Bennett And Roy",Manufacturing,47995,4,$55.31,0.0119,Low
Merch_15680,Mitchell Llc,Services,54092,-6,30.56,0.0189,Low
Merch_15681,Anderson Inc,Unknown,82378,3,87.96,0.0072,Low
Merch_15682,Biz-Corp,Unknown,9795,4,1750.7,0.021,Low
Merch_15683,"Nichols, Klein And Pena",Unknown,Unknown,9,$7.25,Unknown,Medium
Merch_15684,Robinson And Sons,Digital,48421Extra,5,254.06,0.57%,Low
Merch_15685,Bennett Llc,Manufacturing,13486,-14,25.93,0.0082,Low
Merch_15686,"Collins, Moore And Bailey",Wholesale,Unknown,1,18.79,0.01,Low
Merch_15687,"Ramos, Lee And Short",Unknown,17752,4 Years,1.19,0.0087,Low
Merch_15688,Rhodes-Rodriguez,Unknown,45364,3,$20.32,0.0118,Low
Merch_15689,Hunter-Hartman,Retail,4189,-2,23.68,0.018,Medium
Merch_15690,"Thornton, Stewart And Miller",Unknown,58693,21,42.05,0.1804,Unknown
Merch_15691,Booth Llc,Unknown,05481,Unknown,34.34,Unknown,Unknown
Merch_15692,Wise Group,Digital,77696,0 Years,33.11,0.0096,Low
Merch_15693,"Steele, Barker And Brown",Services,46687,0,92.96,0.011,Medium
Merch_15694,Poole Llc,Digital,31470,0,17.18,0.0247,Low
Merch_15695,Richards Ltd,Digital,17505,0 Years,33.4,0.0069,Low
Merch_15696,Parrish And Sons,Digital,83778,11,535.87,2.47%,Low
Merch_15697,Reese-Lane,Retail,4804,0,-8.36,Unknown,Low
Merch_15698,Hodges Plc,Retail,Abc12,6,13.09,0.2434,Low
Merch_15699,Silva Ltd,Unknown,21173,-8,Unknown,0.0283,Low
Merch_15700,Valencia-Randolph,Digital,68232,Unknown,349.24,Unknown,Low
Merch_15701,Biz-Corp,Manufacturing,45192,17,36.37,0.016,Low
Merch_15702,Keller-Warren,Retail,Unknown,0,14.55,0.0219,Low
Merch_15703,"Lawrence, Howell And Hunter",Retail,Abc12,11,$32.07,0.0122,Low
Merch_15704,Richardson-Alvarez,Retail,90375,4,81.2,0.0223,Medium
Merch_15705,Woodard-Morgan,Unknown,35276,0,Unknown,0.0145,Low
Merch_15706,Smith-Landry,Digital,56085,-5,42.21,0.1475,Low
Merch_15707,Baker-Saunders,Manufacturing,91332,3,8.35,0.0253,High
Merch_15708,Walker Llc,Unknown,63547,8,9.29,Unknown,Low
Merch_15709,Joseph Plc,Services,89021,2 Years,16.91,0.0301,Low
Merch_15710,"Maynard, Anderson And Sellers",Manufacturing,68822,4,82.84,0.0326,Low
Merch_15711,"Smith, Griffin And Barrett",Digital,Abc12,0,Unknown,0.028,Medium
Merch_15712,Fowler Ltd,Digital,Unknown,1,19.62,0.0164,Low
Merch_15713,Goods-Llc,Retail,17216,18 Years,8.37,0.0247,Unknown
Merch_15714,Brock-Parker,Unknown,Unknown,0,63.2,0.0294,Medium
Merch_15715,Rodriguez-Garza,Services,57661,20,22.9,0.0397,Medium
Merch_15716,Hill Group,Manufacturing,28316,4,91.96,0.0265,High
Merch_15717,Stevens Plc,Digital,07637,3,51.57,0.0335,Low
Merch_15718,Pruitt Inc,Retail,33187,Unknown,127.37,0.0389,Medium
Merch_15719,"Buck, Harrell And Lloyd",Manufacturing,Unknown,1,19.68,0.0073,Low
Merch_15720,Goods-Llc,Retail,05744,5,69.77,0.0091,Low
Merch_15721,Davis Plc,Retail,40591,0,14.52,0.0314,Low
Merch_15722,Fitzgerald-Shaw,Manufacturing,13519,3,24.97,0.0092,Medium
Merch_15723,Dougherty-Parker,Services,97639,-1,49.0,0.0255,Low
Merch_15724,"Levy, Johnson And Carey",Retail,55101,10,22.43,0.0175,Medium
Merch_15725,Miller-Elliott,Manufacturing,35393,4,55.34,0.0292,Low
Merch_15726,Garrett-Richardson,Services,67219,0,74.65,0.0131,High
Merch_15727,Ali Plc,Wholesale,10805,0,$289.48,0.0173,Medium
Merch_15728,Allen-Peterson,Wholesale,96741,5,69.74,0.0204,Low
Merch_15729,Carson And Sons,Wholesale,03628,2,Unknown,Unknown,Medium
Merch_15730,"Montgomery, Powers And Barber",Digital,10189,17,40.18,0.0177,Low
Merch_15731,Harris-Martin,Unknown,38150,3,28.83,0.0036,Low
Merch_15732,"Jackson, Johnson And Mathews",Retail,89611,10,300.4,0.0039,Unknown
Merch_15733,White Group,Wholesale,17296,1,6.58,0.0113,Unknown
Merch_15734,Supply-Partners,Retail,03107,0,65.98,0.0078,Medium
Merch_15735,Foster And Sons,Services,92628,3,$8.19,0.022,Low
Merch_15736,Hill And Sons,Manufacturing,95178,Unknown,Unknown,0.0085,Low
Merch_15737,Le-Clark,Wholesale,23991,1,$58.69,0.0041,Low
Merch_15738,Campbell-Davis,Wholesale,77655,5,47.2,Unknown,Low
Merch_15739,"Kaiser, Thompson And Jenkins",Unknown,48807,Unknown,29.41,Unknown,Low
Merch_15740,Smith And Sons,Digital,96128,3,58.89,0.0131,Medium
Merch_15741,"Pierce, Johnson And Williams",Services,Unknown,0,Unknown,0.0622,Medium
Merch_15742,Mueller Plc,Wholesale,7463,2,10.79,0.0091,Low
Merch_15743,"Nguyen, Brown And Mann",Manufacturing,34134,3,$60.07,Unknown,Low
Merch_15744,Supply-Partners,Manufacturing,45751,3,44.13,0.0442,Low
Merch_15745,"James, Munoz And Schaefer",Unknown,19635,5,79.44,0.0097,Medium
Merch_15746,Brewer-Mcneil,Wholesale,80456,10,21.99,0.0128,Medium
Merch_15747,King-Hubbard,Other,68852,4,Unknown,1.46%,Low
Merch_15748,"Michael, Kelly And Vega",Retail,90863,4,Unknown,0.0392,Low
Merch_15749,Hawkins Plc,Unknown,47378,3,131.15,0.0158,High
Merch_15750,Cooper-Fox,Retail,98823,13,$38.33,0.0096,Low
Merch_15751,"Mason, Williams And Myers",Wholesale,39039,2,45.37,0.0151,Low
Merch_15752,"Bishop, Sanchez And Robinson",Digital,06629,2,21.13,0.0126,Low
Merch_15753,Comp&Ny Inc,Unknown,Unknown,9,74.09,0.0175,Low
Merch_15754,"Randall, Schmidt And Carrillo",Services,22476,0,2.64,0.0557,Low
Merch_15755,Thomas And Sons,Services,Abc12,0,437.12,0.0165,Medium
Merch_15756,Fitzgerald Inc,Retail,32772,2,Unknown,0.0122,Medium
Merch_15757,"Williams, Garcia And Williams",Retail,87443,Unknown,679.35,0.0256,Medium
Merch_15758,Smith-Mays,Retail,57180,1,42.51,0.0055,Low
Merch_15759,"Pineda, Martinez And Campbell",Manufacturing,49740,23,$63.12,Unknown,Low
Merch_15760,"Ferguson, Hebert And Hamilton",Manufacturing,95557,3,123.89,0.0011,Low
Merch_15761,Supply-Partners,Unknown,90844,0,Unknown,0.0255,Medium
