merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
MERCH_10840,Conner Inc,Unknown,8398,0,18.77,0.0128,low
MERCH_10841,Biz-Corp,UNKNOWN,Unknown,0,17.93,0.0168,medium
MERCH_10842,"Hernandez, Scott and Smith",Digital,64819,1,30.46,0.0262,low
MERCH_10843,Hayes and Sons,Wholesale,5193,1,$101.31,0.0072,low
MERCH_10844,"Reynolds, Burton and Wright",Wholesale,ABC12,9,$46.17,0.0058,low
MERCH_10845,Stout and Sons,Wholesale,1501,2,52.6,0.0471,unknown
MERCH_10846,Supply-Partners,Wholesale,4334,14,339.45,0.0085,low
MERCH_10847,"Thomas, Pitts and Cox",Unknown,77103,Unknown,132.77,0.006,high
MERCH_10848,Bowen LLC,Unknown,89337,1,34.93,0.0365,low
MERCH_10849,Johnson PLC,Unknown,Unknown,4,20.88,0.0077,low
MERCH_10850,Richardson-Anthony,Unknown,40443,7,42.44,0.0098,low
MERCH_10851,Obrien Ltd,Other,70293,5,47.49,0.0044,low
MERCH_10852,"MARTINEZ, HARRELL AND ZAVALA",Manufacturing,7230,11,$63.53,0.0173,low
MERCH_10853,Comp&ny Inc,Services,68941,1,36.77,0.0233,low
MERCH_10854,"Leonard, Rodriguez and Riley",Retail,02860,18,34.25,0.0307,low
MERCH_10855,Townsend-Brooks,Services,ABC12,2 years,27.76,0.0065,low
MERCH_10856,"Nelson, Gordon and Bridges",Digital,53890,19,391.13,0.017,high
MERCH_10857,Bailey-Nichols,Manufacturing,85050,1,10.09,Unknown,low
MERCH_10858,"Davis, Miller and Dunn",Retail,Unknown,6,77.58,0.0341,low
MERCH_10859,Smith Ltd,Unknown,75808,0,40.72,0.0189,medium
MERCH_10860,Goods-LLC,Services,21307,2,15.48,0.0228,low
MERCH_10861,Graves PLC,Manufacturing,Unknown,Unknown,Unknown,0.0177,low
MERCH_10862,Leon-Peterson,Retail,48107,3,$89.7,0.0176,low
MERCH_10863,Gilmore LLC,Digital,ABC12,3,14.17,0.0042,low
MERCH_10864,Copeland Ltd,Wholesale,16015,13,$22.74,0.0108,medium
MERCH_10865,Biz-Corp,Retail,14059,0,117.75,0.0508,low
MERCH_10866,"Whitehead, Parker and Nelson",Digital,74691,1 years,34.6,0.0123,low
MERCH_10867,Ochoa Group,Retail,29084,0,28.85,0.0276,low
MERCH_10868,Montgomery Group,Manufacturing,ABC12,8,14.84,0.0357,Unknown
MERCH_10869,Martinez LLC,Wholesale,27000,19,56.72,0.0141,low
MERCH_10870,"Galvan, Cruz and Adkins",Services,37497EXTRA,8,41.45,0.0198,medium
MERCH_10871,"Oliver, Todd and Sanchez",Unknown,ABC12,0,148.78,0.0165,low
MERCH_10872,"GARCIA, PAYNE AND WASHINGTON",Services,21780,1,395.72,Unknown,high
MERCH_10873,Biz-Corp,Digital,74388EXTRA,15,$19.25,0.0176,low
MERCH_10874,"Kelley, Moore and Burton",Manufacturing,38467,0,Unknown,0.0014,low
MERCH_10875,Jordan-Jackson,Unknown,54721,2,2.79,0.0581,low
MERCH_10876,"Deleon, Thomas and Hansen",Unknown,ABC12,10,$10.66,0.0198,low
MERCH_10877,"Patton, Greene and Schmitt",Retail,53413,4,$262.34,0.0278,low
MERCH_10878,Comp&ny Inc,Unknown,95201,13,$83.03,0.0064,medium
MERCH_10879,Trade-Co,UNKNOWN,50401,0,100.85,2.55%,low
MERCH_10880,"Brown, Hayes and David",Unknown,04939,Unknown,1440.4,0.0122,medium
MERCH_10881,Frank PLC,Digital,08030,15,Unknown,0.0053,low
MERCH_10882,"Jones, King and Zimmerman",Manufacturing,ABC12,0,35.0,0.0036,low
MERCH_10883,"Bradley, Lewis and Alvarado",Other,49199,0,191.26,0.43%,low
MERCH_10884,Yates-Adams,Digital,8710,2,$15.03,0.0281,medium
MERCH_10885,Whitaker Group,Unknown,Unknown,18,$198.57,0.0136,low
MERCH_10886,Ruiz PLC,Manufacturing,6008,11,6.46,0.0177,low
MERCH_10887,"Powell, Phillips and Blake",Services,15240,17,108.87,0.0152,medium
MERCH_10888,BIZ-CORP,Unknown,83552EXTRA,4 years,6.95,0.0392,Unknown
MERCH_10889,Lang and Sons,Other,71118,3,65.3,0.0106,medium
MERCH_10890,DIXON-DELGADO,Manufacturing,50573,10,120.37,0.0533,low
MERCH_10891,Biz-Corp,Unknown,31561,4,79.82,Unknown,low
MERCH_10892,"Clark, Young and Hartman",Retail,79829,-3,48.13,0.0169,low
MERCH_10893,Michael-Garrison,Other,70603,Unknown,26.34,1.32%,high
MERCH_10894,Roth-Wilkins,Unknown,28237,6,235.8,Unknown,medium
MERCH_10895,"REYES, SANTANA AND MCGUIRE",Unknown,41503,0,$32.03,Unknown,low
MERCH_10896,Supply-Partners,Wholesale,ABC12,0,24.67,0.0218,low
MERCH_10897,"Ballard, Morales and Williams",Manufacturing,28510,14,38.12,Unknown,low
MERCH_10898,Coleman Inc,UNKNOWN,ABC12,7,41.94,0.0077,low
MERCH_10899,Medina-Whitney,Unknown,11555,Unknown,49.41,0.0144,low
MERCH_10900,Turner LLC,Unknown,76935,11,80.5,0.0083,low
MERCH_10901,Fitzgerald LLC,Retail,35820,12,6.81,0.0282,low
MERCH_10902,Gregory-Keller,Wholesale,10211,6,8.78,0.0227,low
MERCH_10903,Reyes PLC,Manufacturing,56745,16,245.39,0.0233,medium
MERCH_10904,Goods-LLC,Manufacturing,89239,7,23.18,0.0141,medium
MERCH_10905,"Hoffman, Figueroa and Hall",Services,71448,4,$109.82,0.049,medium
MERCH_10906,Barajas-Hayes,Retail,84011,5,29.16,0.0154,low
MERCH_10907,Rangel LLC,Wholesale,ABC12,13,60.79,Unknown,medium
MERCH_10908,"BROOKS, HOWARD AND HAYES",Wholesale,ABC12,5,293.08,0.0224,low
MERCH_10909,White-Owen,Unknown,72823,2,Unknown,0.0563,medium
MERCH_10910,Supply-Partners,Services,35954,18,-6.98,0.0234,low
MERCH_10911,Stein-Ford,Manufacturing,28560,0,101.04,0.0298,medium
MERCH_10912,"Fisher, Clark and Baker",Unknown,56926,10,243.46,0.0184,medium
MERCH_10913,Goods-LLC,UNKNOWN,65048,3,41.33,0.0232,low
MERCH_10914,HILL-KELLY,Manufacturing,35065,27,222.14,0.0142,low
MERCH_10915,Walton-Craig,Manufacturing,83542,9,54.39,2.11%,low
MERCH_10916,Fields LLC,Services,97241,4,12.56,Unknown,low
MERCH_10917,Wilson and Sons,Services,84482,4,100.25,0.0335,low
MERCH_10918,"Murphy, Harding and Reyes",Unknown,65412,15,113.22,0.0491,unknown
MERCH_10919,JENNINGS-FERNANDEZ,Manufacturing,21874,2,Unknown,Unknown,unknown
MERCH_10920,Biz-Corp,Digital,4414,Unknown,7.12,0.0086,medium
MERCH_10921,Comp&ny Inc,Unknown,66980,Unknown,23.12,0.0186,low
MERCH_10922,Jackson PLC,Retail,74423,1,18.76,Unknown,low
MERCH_10923,"Miller, Allison and Wood",Digital,17603EXTRA,5,21.1,0.0046,low
MERCH_10924,Davis-Smith,Digital,61810EXTRA,1,177.54,0.0436,low
MERCH_10925,Supply-Partners,Manufacturing,44795,6,35.88,0.0347,medium
MERCH_10926,"Brown, Miles and Foster",Wholesale,86482,2,$103.03,Unknown,low
MERCH_10927,Sellers and Sons,Retail,55061,4,45.94,0.0084,medium
MERCH_10928,"Mcmahon, Smith and Foster",Unknown,07491EXTRA,Unknown,-11.68,Unknown,medium
MERCH_10929,"Russell, Lee and Peterson",Manufacturing,67797,10,Unknown,0.0068,low
MERCH_10930,Stevens Ltd,Services,2680,0,$17.68,0.0083,medium
MERCH_10931,Wood LLC,Digital,58900,3,9.47,0.0509,low
MERCH_10932,"Lawrence, Sutton and Duncan",Unknown,71001,3,36.66,0.0033,low
MERCH_10933,Nixon-Parker,Digital,Unknown,4,4.12,0.0339,low
MERCH_10934,"Peters, Williams and Tucker",Unknown,76943EXTRA,Unknown,43.99,Unknown,low
MERCH_10935,Hansen and Sons,Digital,90406,1,15.42,0.0207,low
MERCH_10936,Collins Inc,Digital,50539,0 years,76.11,0.0078,medium
MERCH_10937,Patterson-Mcintosh,Unknown,5045,2,$325.94,0.0016,low
MERCH_10938,GOODS-LLC,Manufacturing,97770,5,160.75,0.0387,low
MERCH_10939,Townsend-Mills,Wholesale,36823,9,19.27,0.0287,low
MERCH_10940,Travis-Webb,Retail,64224,2,212.21,0.0342,medium
MERCH_10941,"Lewis, Andrade and Williams",Services,ABC12,4,83.54,0.0463,low
MERCH_10942,Cabrera Group,Wholesale,64790,2,14.45,0.008,medium
MERCH_10943,Sanchez Inc,Unknown,9441,2,Unknown,Unknown,low
MERCH_10944,Davis Group,Manufacturing,9177,2,Unknown,2.02%,low
MERCH_10945,Biz-Corp,Services,15576EXTRA,7,17.59,0.0059,low
MERCH_10946,Garza Inc,Unknown,89905,-1,$212.2,0.0186,low
MERCH_10947,Glover-Hicks,Digital,62995,1,$372.17,0.01,Unknown
MERCH_10948,Joyce-Hernandez,Unknown,ABC12,9,Unknown,0.0101,low
MERCH_10949,"Ramos, Kennedy and Summers",Services,4026,12,234.18,0.0198,low
MERCH_10950,Hammond-Bowman,Services,30676,0,$41.95,0.0126,medium
MERCH_10951,"Gutierrez, Jones and Hayes",Retail,18215,3,$12.61,0.012,low
MERCH_10952,Farmer-Torres,Retail,86829,0,113.13,0.0633,unknown
MERCH_10953,JIMENEZ-RODRIGUEZ,Unknown,1551,6,86.43,0.0022,low
MERCH_10954,Graham Ltd,Digital,59085,3,26.18,0.0865,medium
MERCH_10955,"Barker, York and Gardner",Unknown,29763,3,Unknown,0.0079,low
MERCH_10956,Trade-Co,Unknown,Unknown,1,21.21,0.0135,medium
MERCH_10957,"Roberts, White and Perez",Manufacturing,38046,0,$16.37,Unknown,low
MERCH_10958,"Lester, Morrow and Moody",Services,83424,0,181.0,0.0312,low
MERCH_10959,Dillon PLC,Retail,ABC12,3,$11.58,0.0225,medium
MERCH_10960,"Rivera, Chavez and Schmidt",Digital,35546,2,138.96,0.0509,medium
MERCH_10961,"Hall, Hansen and Coleman",Manufacturing,18077,3,Unknown,0.0297,medium
MERCH_10962,"Pratt, Hernandez and Beck",Wholesale,97252,0,$354.93,0.0023,low
MERCH_10963,Moreno PLC,Digital,16804,6,$79.28,0.0146,medium
MERCH_10964,"Parker, Trujillo and Gonzalez",Unknown,05877,6,5.15,0.0135,medium
MERCH_10965,"Huffman, Smith and Morgan",Services,21768,0,Unknown,0.0055,low
MERCH_10966,Russell Group,Retail,22485,6,18.7,0.0096,low
MERCH_10967,Lopez-Rios,Unknown,4991,1,$35.69,0.0155,low
MERCH_10968,Henderson PLC,Unknown,03371,0,$7.57,0.0083,medium
MERCH_10969,Supply-Partners,Wholesale,53426,Unknown,636.79,0.0081,low
MERCH_10970,"Crane, Bush and Lewis",Wholesale,04829,1,Unknown,0.0064,low
MERCH_10971,"Young, Jimenez and Little",Retail,56349,20,Unknown,2.53%,low
MERCH_10972,Berger-Jones,Wholesale,45813,1,$78.81,Unknown,low
MERCH_10973,"Johnston, Lucas and Lopez",Manufacturing,34567,13,56.94,0.21%,medium
MERCH_10974,Collins-Sims,Unknown,08331,0,167.61,0.0049,medium
MERCH_10975,Norton Ltd,Unknown,38918,0,47.79,0.0069,high
MERCH_10976,Kim-Bishop,Unknown,48151,0,95.1,0.046,low
MERCH_10977,"HARDY, BLACK AND BURNETT",Manufacturing,28408,12,170.79,0.0094,low
MERCH_10978,Carpenter PLC,Unknown,00877,11,$80.29,0.0275,low
MERCH_10979,Wilson Group,Manufacturing,7917,12,105.65,0.0329,low
MERCH_10980,Green PLC,Wholesale,63739,3,123.12,0.0265,low
MERCH_10981,Comp&ny Inc,Digital,16084,6,Unknown,0.0326,low
MERCH_10982,Logan-Oconnor,Unknown,4916,1,27.45,0.0161,low
MERCH_10983,Comp&ny Inc,Wholesale,ABC12,3,152.29,0.0556,low
MERCH_10984,"Richardson, Ramirez and Rosales",Digital,86518,2,25.57,0.4%,low
MERCH_10985,"Brown, Castro and Sanders",Digital,ABC12,Unknown,Unknown,0.0279,low
MERCH_10986,"WEAVER, PAYNE AND MILLER",Unknown,26090,12,Unknown,0.0372,low
MERCH_10987,"Martinez, Rodriguez and Mcdaniel",Unknown,19437,5,Unknown,0.0402,unknown
MERCH_10988,"Brown, Leonard and Marshall",Manufacturing,99534,15,Unknown,2.21%,low
MERCH_10989,"Burnett, Morris and Blankenship",Digital,22426,7,30.5,0.0233,medium
MERCH_10990,Adkins-Guerra,Services,ABC12,1,634.83,0.0049,low
MERCH_10991,Green-Baird,Retail,59116,Unknown,38.19,Unknown,medium
MERCH_10992,Montgomery Ltd,Services,28507,5,10.88,0.0229,unknown
MERCH_10993,Pearson-Miller,Wholesale,5216,Unknown,128.15,0.0099,low
MERCH_10994,Vaughn LLC,Retail,04932,Unknown,$18.59,0.0243,medium
MERCH_10995,Brown-Huerta,Wholesale,ABC12,0,$85.48,0.0027,low
MERCH_10996,"Riley, Riley and Lambert",Unknown,00712,3,$9.91,Unknown,medium
MERCH_10997,"Jennings, Prince and Baker",Unknown,30110,1,10.23,0.0072,low
MERCH_10998,Carter and Sons,Digital,84500EXTRA,7,291.15,0.0235,low
MERCH_10999,Ponce Inc,Manufacturing,44445,1,24.04,0.0048,low
MERCH_11000,Little-King,Wholesale,3672,5,123.16,0.0618,low
MERCH_11001,"Johnson, Coleman and Shaw",Unknown,33082,0,259.63,0.0252,low
MERCH_11002,Baker LLC,Manufacturing,35966,11,$34.59,0.0081,medium
MERCH_11003,"Cruz, Maldonado and Hill",Services,99474,Unknown,$17.12,0.0494,unknown
MERCH_11004,Comp&ny Inc,Unknown,48570EXTRA,6,35.44,0.0181,low
MERCH_11005,"Kerr, Zavala and Savage",Unknown,4834,Unknown,11.72,0.0243,low
MERCH_11006,Jones PLC,Manufacturing,ABC12,0,2.96,0.35%,low
MERCH_11007,Robinson Ltd,Manufacturing,96416,0,4.78,0.0201,medium
MERCH_11008,Black-Reyes,Unknown,59502,2,65.22,0.0257,medium
MERCH_11009,"Smith, Haas and Smith",Services,27848,8,25.56,0.0097,low
MERCH_11010,Lewis Group,Unknown,7059,1,635.31,0.0161,medium
MERCH_11011,"Martin, Warren and Alvarez",Retail,58721,7,Unknown,0.0168,medium
MERCH_11012,Thompson-Schultz,Wholesale,ABC12,0,Unknown,Unknown,low
MERCH_11013,Jones and Sons,Wholesale,36838,Unknown,Unknown,Unknown,low
MERCH_11014,Schultz-Miller,Wholesale,66207,1,7.22,0.0056,low
MERCH_11015,Nelson Ltd,Digital,8115,Unknown,5.17,0.0221,low
MERCH_11016,Campos-Martin,Unknown,85847EXTRA,3,99.69,0.0084,Unknown
MERCH_11017,Nelson Group,Manufacturing,ABC12,12,21.63,2.18%,low
MERCH_11018,Allen and Sons,Retail,73926,3 years,250.54,Unknown,Unknown
MERCH_11019,Russell Inc,UNKNOWN,ABC12,0,21.64,0.0122,low
MERCH_11020,Roberts and Sons,Retail,13341,3,11.88,1.35%,low
MERCH_11021,BROOKS-LOPEZ,Manufacturing,21892,Unknown,183.77,0.011,low
MERCH_11022,Ray-Lucero,Services,08298,1,162.78,0.0063,low
MERCH_11023,EDWARDS GROUP,Unknown,31152,5,-6.16,0.0966,low
MERCH_11024,Taylor PLC,Digital,30034,15,25.78,0.0047,medium
MERCH_11025,Gill LLC,Services,ABC12,7,$62.97,0.0293,medium
MERCH_11026,Campbell-Young,Services,83189,1,266.47,0.6493,low
MERCH_11027,Hobbs Group,Digital,56187,4,233.59,0.0177,high
MERCH_11028,Pace-Watson,Unknown,87983,1,29.93,0.0073,low
MERCH_11029,"Mitchell, Pitts and Brown",Digital,50783,Unknown,11.21,0.0252,low
MERCH_11030,HUFFMAN LTD,Unknown,38683,10,211.07,Unknown,low
MERCH_11031,"Williams, Sanders and Peters",Wholesale,53439,13,44.49,0.0228,low
MERCH_11032,"Scott, Travis and Moon",Digital,ABC12,0,Unknown,0.0203,low
MERCH_11033,"Chapman, Strickland and Richardson",Manufacturing,88737,3 years,23.23,6.04%,medium
MERCH_11034,Comp&ny Inc,Digital,ABC12,1,185.2,0.0078,low
MERCH_11035,Mcdonald-Melendez,Retail,ABC12,6,28.18,0.0103,low
MERCH_11036,"GARCIA, HILL AND WRIGHT",Retail,17004EXTRA,14,$206.02,0.0248,medium
MERCH_11037,Lawson LLC,Retail,01819,4,22.49,Unknown,low
MERCH_11038,Fernandez-Gould,Unknown,ABC12,5,51.56,0.0165,medium
MERCH_11039,Barry-Parker,Digital,43471,Unknown,51.56,Unknown,low
MERCH_11040,Shannon-Foster,Unknown,47127,6,170.32,0.0218,low
MERCH_11041,Rasmussen PLC,Wholesale,ABC12,4,-3.84,0.0285,medium
MERCH_11042,Taylor-Silva,Manufacturing,ABC12,6,Unknown,0.0211,high
MERCH_11043,"Cohen, Ward and Collins",Digital,ABC12,4,89.0,0.0028,medium
MERCH_11044,Bennett and Sons,Unknown,ABC12,5,$77.94,0.0251,low
MERCH_11045,"Hensley, Huber and Jackson",Unknown,11817,4,48.03,0.0029,low
MERCH_11046,SILVA-HANCOCK,Services,48231,2,Unknown,0.6797,low
MERCH_11047,Graves-Clark,Unknown,28938,11,95.75,0.0314,medium
MERCH_11048,TRADE-CO,Unknown,80826,1,103.72,0.0323,low
MERCH_11049,Williams Ltd,Wholesale,97419,3,181.06,Unknown,low
MERCH_11050,Lloyd Ltd,Retail,28258,0,Unknown,0.0225,low
MERCH_11051,"Lee, Valenzuela and Jones",Unknown,82490,-1,110.09,Unknown,low
MERCH_11052,Hansen Group,Wholesale,93097,5,12.66,0.0289,unknown
MERCH_11053,"Drake, Sandoval and Bowers",Unknown,97034,Unknown,$485.61,0.9976,low
MERCH_11054,Andrews-Shepherd,Services,ABC12,2,64.1,0.0135,low
MERCH_11055,Robinson-Hooper,Services,79230,2,166.9,0.03,medium
MERCH_11056,"Odonnell, Bailey and Brown",Wholesale,35991,0,$49.93,0.0321,low
MERCH_11057,Comp&ny Inc,Wholesale,22673,1,139.21,0.0248,low
MERCH_11058,"Schaefer, Hill and Allen",Services,27174,12,33.67,0.0172,high
MERCH_11059,Joseph LLC,Manufacturing,42097,0,76.13,Unknown,medium
MERCH_11060,"Harvey, Garcia and Phillips",Unknown,71985EXTRA,5,$46.03,0.0309,medium
MERCH_11061,Lopez and Sons,Manufacturing,58266,6,$5.88,Unknown,medium
MERCH_11062,Howe PLC,Manufacturing,63590,0,93.07,Unknown,Unknown
MERCH_11063,"Watson, Mayer and Garrett",Unknown,64845,-8,Unknown,Unknown,low
MERCH_11064,Sullivan-Zamora,Wholesale,52980,4,16.45,Unknown,unknown
MERCH_11065,"Ho, Weaver and Underwood",Digital,95728,5,155.42,0.018,low
MERCH_11066,Supply-Partners,Digital,ABC12,Unknown,$24.1,0.0352,medium
MERCH_11067,Miller-Bennett,Unknown,42579,0,157.12,Unknown,low
MERCH_11068,"Lambert, Sims and Snyder",Unknown,81214,Unknown,63.86,2.37%,medium
MERCH_11069,ROCHA GROUP,Unknown,62499,2,175.02,0.0332,low
MERCH_11070,"Ibarra, Graham and Stewart",Services,34630,3,310.89,0.0214,low
MERCH_11071,"MENDOZA, BARNES AND THOMAS",Digital,ABC12,1,318.73,0.0233,medium
MERCH_11072,"Larson, Jones and Olson",Services,6653,8,214.47,Unknown,low
MERCH_11073,Nelson PLC,Retail,ABC12,4,437.9,0.0102,low
MERCH_11074,Velez Ltd,Unknown,41874,0,$122.85,0.009,low
MERCH_11075,Moore-Burton,Digital,13126,6,42.76,0.0242,low
MERCH_11076,Trade-Co,Unknown,35993,6,66.68,0.0263,medium
MERCH_11077,Ryan LLC,Wholesale,8707,1,41.63,0.0267,low
MERCH_11078,Graham Group,Services,96692,1,24.06,0.5166,unknown
MERCH_11079,Guerrero-Jones,Manufacturing,52209,0,Unknown,0.0298,unknown
MERCH_11080,Supply-Partners,Wholesale,99267,Unknown,Unknown,0.0205,low
MERCH_11081,"Prince, Jordan and Fernandez",Services,83966,3,$87.16,1.15%,low
MERCH_11082,"Johnson, Rios and Benjamin",Manufacturing,62839,1,$54.9,0.0074,low
MERCH_11083,Lucas PLC,Digital,79162,Unknown,96.12,0.0068,low
MERCH_11084,"Thomas, Snyder and Griffith",Retail,13285EXTRA,4,54.92,0.0041,low
MERCH_11085,"Carter, Barr and Drake",Unknown,35223,7,233.08,0.0166,low
MERCH_11086,Jackson-Simpson,Unknown,34516,1,64.96,0.055,medium
MERCH_11087,"Brown, Keith and Cole",Unknown,14913,0,7.08,0.0326,medium
MERCH_11088,Rogers and Sons,Unknown,8204,5 years,8.48,0.0108,medium
MERCH_11089,Steele Ltd,Services,Unknown,2,599.18,0.0096,low
MERCH_11090,Anderson-Munoz,Unknown,ABC12,0,Unknown,0.0255,medium
MERCH_11091,"Wright, Hicks and Maynard",Unknown,17045,1 years,17.68,0.0241,low
MERCH_11092,Mcconnell and Sons,Unknown,ABC12,9,472.62,1.0%,low
MERCH_11093,Anthony-Howell,Digital,1739,2 years,105.02,0.0341,low
MERCH_11094,MORGAN INC,Digital,58343,5,Unknown,0.2326,low
MERCH_11095,Biz-Corp,Retail,86545,6,2.96,0.0065,low
MERCH_11096,"Hurley, Garrett and Harris",Services,4884,31 years,23.88,0.007,medium
MERCH_11097,Mitchell-Peck,Services,10066,11,$24.82,0.002,unknown
MERCH_11098,Trade-Co,Unknown,64149,0,-4.35,0.0196,low
MERCH_11099,WOOD PLC,Digital,ABC12,8,148.77,0.9156,low
MERCH_11100,Martin-Webster,Digital,Unknown,3,$353.03,0.0499,medium
MERCH_11101,Terry Ltd,Wholesale,12500,1,33.9,0.0598,low
MERCH_11102,Warren PLC,Wholesale,96474,6,175.04,0.0438,low
MERCH_11103,WALKER-MCBRIDE,Manufacturing,ABC12,6,20.0,0.0239,medium
MERCH_11104,"Conway, Garcia and Moore",Unknown,4587,2,162.99,0.0128,Unknown
MERCH_11105,Goods-LLC,Services,07817,3,65.36,0.0054,Unknown
MERCH_11106,Patterson Group,Retail,69457,6 years,$158.37,0.054,low
MERCH_11107,MARTIN INC,Unknown,9736,1,131.34,0.0032,medium
MERCH_11108,Wade-Johnston,Digital,44103,1,28.45,0.0086,medium
MERCH_11109,"Brown, Ellis and Brown",Other,98801,1,67.4,Unknown,low
MERCH_11110,Goods-LLC,Manufacturing,32676,11,10.61,0.0277,low
MERCH_11111,Peterson-Wilson,Services,ABC12,-1,110.4,0.0134,medium
MERCH_11112,Comp&ny Inc,Unknown,70999,0 years,860.51,0.0153,low
MERCH_11113,"Rodriguez, Ward and Good",Unknown,25952,15 years,24.92,0.0429,low
MERCH_11114,Duncan-Figueroa,Retail,27827,1,79.65,0.0105,unknown
MERCH_11115,Thomas-Russell,Retail,Unknown,0,6.99,0.004,medium
MERCH_11116,Biz-Corp,Digital,5906,4 years,75.96,0.0259,low
MERCH_11117,Supply-Partners,Services,Unknown,1,Unknown,0.0129,medium
MERCH_11118,"Campbell, Lee and Johnson",Manufacturing,Unknown,9,65.81,0.0037,low
MERCH_11119,"Watson, Anderson and Nguyen",Unknown,75415,7,302.65,0.0126,medium
MERCH_11120,Rodgers-Patterson,Unknown,ABC12,Unknown,$12.86,0.0097,low
MERCH_11121,"Ruiz, Cisneros and Rhodes",Manufacturing,5806,14,$47.81,0.0255,low
MERCH_11122,Trade-Co,Unknown,77653EXTRA,3 years,7.8,0.0165,high
MERCH_11123,Ray Group,Digital,ABC12,7,41.35,0.0049,low
MERCH_11124,"Vincent, Daniel and Wilkerson",Services,Unknown,3,104.38,Unknown,low
MERCH_11125,Comp&ny Inc,Services,76984,24 years,Unknown,0.0056,low
MERCH_11126,Thompson-Pruitt,Unknown,93485,1,165.48,0.0401,low
MERCH_11127,"Thomas, Jarvis and Collins",Unknown,77549,5,14.57,0.0015,medium
MERCH_11128,"WALKER, SCHWARTZ AND HARRINGTON",Digital,64904,10,40.02,0.0207,low
MERCH_11129,Gonzalez and Sons,Manufacturing,ABC12,0,3.17,0.0275,low
MERCH_11130,RAMIREZ AND SONS,UNKNOWN,ABC12,10,22.05,0.0241,low
MERCH_11131,Allen-Nelson,Wholesale,42144,14,188.12,0.0203,low
MERCH_11132,Bonilla-Rodriguez,Services,45713,14,289.27,0.0179,low
MERCH_11133,Shaw-Foster,Retail,Unknown,6,61.31,0.0114,Unknown
MERCH_11134,Wilson PLC,Services,78033,4,52.1,Unknown,Unknown
MERCH_11135,Goods-LLC,Services,48034,1,Unknown,0.0124,high
MERCH_11136,Biz-Corp,Services,47222,0,$66.17,0.0396,low
MERCH_11137,Vasquez Group,Digital,15517,15,53.18,0.0327,low
MERCH_11138,"Graham, Blair and Stephens",Services,69799,Unknown,72.71,0.012,low
MERCH_11139,Lowe-Munoz,Services,ABC12,1,11.52,0.0234,low
MERCH_11140,Biz-Corp,Services,3152,0 years,25.27,0.0115,low
MERCH_11141,Clark-Fisher,Other,6177,6,14.85,0.0109,low
MERCH_11142,Riley-Berry,Digital,59800,0,8.63,0.8683,high
MERCH_11143,Comp&ny Inc,Wholesale,62094,9,$15.54,Unknown,low
MERCH_11144,Palmer PLC,Digital,50695,11,159.5,0.0046,low
MERCH_11145,Herrera-Stephens,Unknown,08806,2,57.5,0.0112,high
MERCH_11146,Lee-Bryant,Wholesale,9849,8,57.3,0.0114,unknown
MERCH_11147,Day-Jones,Retail,65540,7,6.35,0.007,low
MERCH_11148,Holmes Ltd,Retail,36992,1,17.18,0.0255,low
MERCH_11149,Steele-Robinson,Unknown,44047,0,719.59,0.0182,low
MERCH_11150,Alvarez-Farmer,Manufacturing,ABC12,0,9.89,0.0462,low
MERCH_11151,Boyd-Jones,Services,12018,1 years,Unknown,0.0248,low
MERCH_11152,"Foster, Ortiz and Mccarthy",Digital,94595,1,Unknown,0.0076,low
MERCH_11153,Biz-Corp,Services,ABC12,1,45.75,0.0207,low
MERCH_11154,"Barr, Parker and Shea",Manufacturing,11548,0,53.07,0.009,low
MERCH_11155,WARREN-GREEN,Manufacturing,7449,2,Unknown,0.0471,low
MERCH_11156,Rogers-Nichols,Unknown,Unknown,3,$6.4,0.0258,low
MERCH_11157,"Erickson, Rivera and Rodriguez",Digital,61290,0,Unknown,0.0227,low
MERCH_11158,GOODS-LLC,Digital,06866,1,42.88,0.0064,low
MERCH_11159,Mckee-Collins,Manufacturing,Unknown,0,$24.66,0.0258,low
MERCH_11160,Supply-Partners,Manufacturing,ABC12,5,95.24,0.0156,medium
MERCH_11161,Williams-Stafford,Other,ABC12,0,26.16,0.0121,low
MERCH_11162,Petersen Group,Manufacturing,89238,2,95.59,0.01,low
MERCH_11163,Newton-Miller,Manufacturing,75254,8,18.86,0.019,low
MERCH_11164,"Barnett, Lopez and Austin",Retail,07534,0,35.85,0.0214,low
MERCH_11165,"Barker, Smith and Leonard",Manufacturing,96763,5,$4.36,0.0547,low
MERCH_11166,Ryan-Shelton,Digital,40434,4,177.06,0.0191,low
MERCH_11167,Biz-Corp,Digital,27151,2,12.34,0.0644,low
MERCH_11168,Henderson Inc,Unknown,82218,7,22.98,0.0649,low
MERCH_11169,"Holt, Herrera and Durham",Unknown,ABC12,6,$4.95,0.0309,low
MERCH_11170,Hartman Ltd,Digital,44945,11,96.77,0.0065,low
MERCH_11171,"HENRY, SMALL AND FULLER",Manufacturing,5109,3,20.86,0.0075,low
MERCH_11172,"Townsend, Lynch and Manning",Unknown,62892,11,183.03,0.0359,low
MERCH_11173,Trade-Co,Unknown,54088,2,11.45,0.0142,low
MERCH_11174,Rodriguez Inc,Unknown,1680,5,41.73,0.0241,low
MERCH_11175,Howell PLC,Wholesale,70220,0,$169.54,0.0071,low
MERCH_11176,"Higgins, Smith and Martinez",Services,1103,-3,327.86,0.0214,low
